Auction ID,Bank/Organisation Name,City/District/Location,Auction Date,Reserve Price,Source
U45400WB2010PLC151807,BIL Infratech Limited,Kolkata,29-10-2024,"50,00,000",IBBI
U45400WB2010PLC151807,BIL Infratech Limited,"Kolkata, West Bengal",29-10-2024,"1,60,00,000",IBBI
U45400WB2010PLC151807,BIL Infratech Limited,"Kolkata, West Bengal",29-10-2024,"80,00,000",IBBI
U51909WB1996PTC078810,SHRADHA AGENCIES PRIVATE LIMITED,"Commercial property, basement about 5100 sq. ft situated at A, Surya Apartments, 14/1 & 14/7, Mackenz i.e, Lane, Howrah near AC Market, Howrah – 711101",06-11-2024,"1,36,08,000",IBBI
U74999TG1992PLC014388,GVK INDUSTRIES LIMITED,"Jegurupadu, Rajahmundry, East Godavari Dt, Andhra Pradesh",07-11-2024,"72,07,00,000",IBBI
L51420MH1989PLC053772,Bilpower Limited,"Village Raipur, Pragana Bhagwanpur, Tehsil Roorkee, District Haridwar, State Uttaranchal",01-11-2024,"41,32,500",IBBI
L51420MH1989PLC053772,Bilpower Limited,"Village Raipur, Pragana Bhagwanpur, Tehsil Roorkee, District Haridwar, State Uttaranchal",01-11-2024,"41,32,500",IBBI
U45203MH2005PLC153294,INDEPENDENT TV LTD,"Mumbai H Block, 1st Floor, Dhirubhai Ambani Knowledge City, Navi Mumbai 400710 and at Whitefield House, Bangalore",07-11-2024,"3,45,00,000",IBBI
U15312PB2012PTC036748,Golden Agrarian Private Limited,"Sadiq Road, Faridkot, Punjab-151212",02-11-2024,"1,41,65,000",IBBI
U36911GJ1996PLC028701,FOREVER PRECIOUS JEWELLERY AND DIAMONDS LIMITED,Not Applicable as the Liquidator has called for Expression of Interests for Assignment of NRRA.,06-11-2024,00,IBBI
U74130MH2003PLC143000,MAJESTIC MARKET RESEARCH SUPPORT SERVICES LIMITED,Mumbai,06-11-2024,"4,48,87,500",IBBI
U01100MH2008PTC187995,RNP MARKETING AND CARGO PRIVATE LIMITED,"Village Shirsatwadi, Near MNS Office, Taluka Shirala, District Sangli -415405",04-11-2024,"1,69,65,000",IBBI
U01100MH2008PTC187995,RNP MARKETING AND CARGO PRIVATE LIMITED,"Borivali West, Mumbai",04-11-2024,"2,83,09,500",IBBI
U64203WB2002PTC094700,MANTHAN BROADBAND SERVICES PRIVATE LIMITED,"Tajpur and Kolkata, West Bengal",06-11-2024,"17,11,71,850",IBBI
L18100TG1983PLC003961,SURYAJYOTI SPINNING MILLS LTD,"Tangible assets i.e 3 Units are around 50 Km Hyderabad Airport, Telangana and 4th Unit is 150 Km from Hyderabad Airport, Telangana. Two Units having good land bank are Bangalore Highway facing and 3rd unit is 5 Km from the Bangalore Highway and having good land bank.",01-11-2024,"1,33,00,00,000",IBBI
L18100TG1983PLC003961,SURYAJYOTI SPINNING MILLS LTD,"Tangible assets i.e 3 Units are around 50 Km Hyderabad Airport, Telangana and 4th Unit is 150 Km from Hyderabad Airport, Telangana. Two Units having good land bank are Bangalore Highway facing and 3rd unit is 5 Km from the Bangalore Highway and having good land bank.",01-11-2024,"1,33,00,00,000",IBBI
L18100TG1983PLC003961,SURYAJYOTI SPINNING MILLS LTD,"Makthal unit is at Makthal, Narayanpet Road, Makthal Village, Mahabubnagar, Telangana. Around 150 Km from Hyderabad Airport",01-11-2024,"21,97,00,000",IBBI
L18100TG1983PLC003961,SURYAJYOTI SPINNING MILLS LTD,"Rajapur unit at National Highway No.7 facing, around 49 Kms from Hyderabad Airport, Telangana. This Contains mainly Land and Buildings and Plant & Machineries",01-11-2024,"42,93,00,000",IBBI
L18100TG1983PLC003961,SURYAJYOTI SPINNING MILLS LTD,"Kurcherkal unit is located at around 5 Kms from National Highway No.7 and around 54 Km from Hyderabad Airport, Telangana.",01-11-2024,"55,10,00,000",IBBI
L18100TG1983PLC003961,SURYAJYOTI SPINNING MILLS LTD,"Burgul unit is located at around 39 Kms from Hyderabad Airport, Telangana and This unit is National Highway No.7 facing.",01-11-2024,"24,77,00,000",IBBI
L18100TG1983PLC003961,SURYAJYOTI SPINNING MILLS LTD,Assets are with the company and company located at Telangana.,01-11-2024,"3,03,00,000",IBBI
L92411MH2003PLC140134,TALWALKARS BETTER VALUE FITNESS LIMITED,Mumbai,04-11-2024,0,IBBI
U74900DL2012PTC236633,AD VICTORIAM VENTURES PVT LTD,Delhi/NCR,01-11-2024,"1,08,00,000",IBBI
U74110MH1998PTC117707,Pik Resource India Private Limited,"Plot No. 402,GIDC,Umbergaon, Dist. Valsad, Gujarat, 396171",28-10-2024,"22,50,00,000",IBBI
U29253DL2015PTC279516,Jarvis Infratech Pvt Ltd,NRRA,12-10-2024,"9,30,000",IBBI
U52602RJ2008PTC025717,Balaji Lifestyle Technologies Private Limited,"Shop 1,2,3 Third Floor, Shubham Tower, Plot No. A-3 Shastri Nagar, Jaipur 302016",06-11-2024,"28,31,150",IBBI
U51505MH2008PTC182777,Creaative Powertech Private Limited,"W - 132A, MIDC, Ambad, , Nashik, Maharashtra, India - 422010.",09-11-2024,"3,75,00,000",IBBI
U19111KA1998PTC024166,SUPREME OVERSEAS EXPORTS INDIA PVT LTD.,Bangalore / Ambur (Tamil Nadu),30-10-2024,"35,00,00,000",IBBI
L17122UP1988PLC009985,Shri Lakshmi Cotsyn Limited,"Malwan, Fathepur, Uttar Pradesh",25-10-2024,"32,50,00,000",IBBI
U63090DL2006PTC152804,LARK LOGISTICS PRIVATE LIMITED,New Delhi & Mumbai,04-11-2024,"6,09,66,943",IBBI
L07010KA2003PLC032934,Samruddhi Realty Limited,Bangalore,30-10-2024,"59,69,00,000",IBBI
L07010KA2003PLC032934,Samruddhi Realty Limited,"JDA Land & Building Sy. No: 92/1, 92/2, Kogilu Village, Ward No.5, Yelahanka Hobli, Bengaluru (Google Coordinates 13.1040, 77.6201 https://goo.gl/maps/L283Yhf3Fea2F3kp9)",30-10-2024,"13,28,00,000",IBBI
L07010KA2003PLC032934,Samruddhi Realty Limited,"JDA Land & Building - Sy.no: 241/1, Amani Bellandur Khane, Varthur Hobli, Bengaluru (Google Coordinates 12.9400, 77.7127 https://goo.gl/maps/G1T6CzNLaqBffgNj7)",30-10-2024,"17,33,00,000",IBBI
L07010KA2003PLC032934,Samruddhi Realty Limited,"JDA Land & Building - Sy.no: 29/2 & 30/1, Doddagubbi Village, Bidarahalli Hobli, Bengaluru (Google Coordinates 13.0760, 77.6643 https://goo.gl/maps/4nvpESZvfgWysNBv9)",30-10-2024,"19,44,00,000",IBBI
L07010KA2003PLC032934,Samruddhi Realty Limited,"JDA Land & Building | Sy No.70/1, Anjanapura Village, Uttarahalli Hobli, Bengaluru",30-10-2024,"1,20,00,000",IBBI
L07010KA2003PLC032934,Samruddhi Realty Limited,"No 1169, Rajmahal Villas, Malleshwaram (Google Coordinates 13.00746, 77.57563 https://maps.app.goo.gl/V7x5By6oQUHKXKuu6)",30-10-2024,"1,07,00,000",IBBI
L07010KA2003PLC032934,Samruddhi Realty Limited,"Amani Bellandur Khane, Varthur Hobli & Devarabeesanahalli (Google Coordinates 12.931176, 77.681950 https://maps.app.goo.gl/BCb2ZeoGU1bngJVy7)",30-10-2024,"90,00,000",IBBI
L07010KA2003PLC032934,Samruddhi Realty Limited,"Navarathna Agrahara Village, Jala Hobli, Bengaluru North Taluk (Google Coordinates 13.20075, 77.63570 https://maps.app.goo.gl/xSb2vY3j1v8KF1GMA)",30-10-2024,"5,58,00,000",IBBI
L07010KA2003PLC032934,Samruddhi Realty Limited,"Residency Road (Google Coordinates 12.97409, 77.60828 https://maps.app.goo.gl/v2cCb7DYu4ZUYjVE8)",30-10-2024,"90,00,000",IBBI
L07010KA2003PLC032934,Samruddhi Realty Limited,"Sy.no: 11/1, Naganathapura Village, Beguru Hobli, Bengaluru (Google Coordinates 12.8766, 77.6730 https://goo.gl/maps/fvbk4JpgL2RL3Uc56)",30-10-2024,"16,20,00,000",IBBI
L26914MH2002PLC135548,EURO CERAMICS LIMITED,at Bhachau Dist- Kutchh (Gujarat),18-10-2024,"2,42,76,000",IBBI
U63090DL2004PTC123819,MAPLE LOGISTICS PRIVATE LIMITED,"Wardha(Near Nagpur)--Maharashtra and Loni(U.P.),Raigadh(M.P.)",05-11-2024,"2,38,83,550",IBBI
U02102TZ1992PLC003585,Saraswati Udyog India Limited,"Factory premises at Kabilarmalai-Thidumal Rd, Periasolipalayam, Paramthi Velur,Namakkal, Tamil Nadu- 637 204",05-11-2024,"2,20,070",IBBI
U45400TN2012PTC084362,HALLMARK LIVING SPACE PRIVATE LIMITED,"Site address: “Emerald” Chettipunniyam, GST Road, Opp. To Mahindra World City (Next to RTO office) Chengalpattu-603002.",24-10-2024,"72,00,00,000",IBBI
U40106TG2002PTC048720,PPS Enviro Power Pvt Ltd,On offer in E Auction: Company PPS Enviro Power P Ltd alongwith its wind assets as below : 1. 34 wind mill sites with 33 wind mills in Tamilnadu 2. Land area : app 69 acres 3. Wind Mill Capacity : app.33 MW 4. Commissioned : 31 wind mills ; Not commissioned : 2 wind Mills 5. Wind Mill Capacity : 2 MW - 3 Nos. ; 1.50 MW - 14 Nos ; 0.6 MW - 5 Nos ; 0.5 MW - 4 Nos ; 0.225 mW - 5 No 6. Locations : Nagerkoil - 6 Nos ; Tenkasi - 22 Nos ; Theni - 5 Nos 7. Make : Leitwind - 14 Nos ; RRB- 9 Nos ; NEPC - 5 Nos ; Kennersys - 5 Nos,28-10-2024,"54,00,00,000",IBBI
U74899DL1956PTC002640,Reliable Finance Corpn Private Limited,Delhi,28-10-2024,"9,03,66,440.10",IBBI
U74899DL1956PTC002640,Reliable Finance Corpn Private Limited,Delhi,28-10-2024,"8,36,97,553.98",IBBI
U74899DL1956PTC002640,Reliable Finance Corpn Private Limited,Delhi,28-10-2024,"12,24,37,321.07",IBBI
U74899DL1956PTC002640,Reliable Finance Corpn Private Limited,Delhi,28-10-2024,"10,02,17,367",IBBI
U74899DL1956PTC002640,Reliable Finance Corpn Private Limited,Delhi,28-10-2024,"9,33,83,209.52",IBBI
L36910GJ1985PLC015915,WINSOME DIAMONDS AND JEWELLERY LIMITED,Not Applicable as the Liquidator has called for Expression of Interests for Assignment of NRRA,28-10-2024,00,IBBI
U25200MH2012PTC227312,9 Planets Products Private Limited,"Plot No.I 20, Khed Dta City, Village Kanhersar, Opp. JSW Steel, Rajgurunagar, Taluka Khed, Dist. Pune 410505",31-10-2024,"4,62,00,000",IBBI
U41000GJ2011PTC064934,DOSHION WATER UMBRELLA (CUDDALORE) PRIVATE LIMITED,Sale of Company as a going concern- RoC Ahmedabad,29-10-2024,"12,39,30,000",IBBI
U70102MH1985PLC036047,Oracle Home Textiles Limited,"Plot Nos. 1021,1023,1025,1027,1122,1124,1126 & 1128 at Sarigam Notified Industrial Area, GIDC, Village- Sarigam, Taluka-Umbergaon, District- Valsad, Gujarat - 396 165",01-11-2024,"24,74,40,000",IBBI
U70102MH1985PLC036047,Oracle Home Textiles Limited,"unit No. 216 and 217, 2nd floor, Creative Industrial Co- operative Housing Society Ltd. 12 NM Joshi Marg, Lower Parel (east) Mumbai-400011",01-11-2024,"2,72,00,000",IBBI
U22110MH1993PLC034813,Aaj Ka Anand Papers Limited,"Shivaji Nagar, Pune, Maharashtra",28-10-2024,"22,53,47,587",IBBI
U85194KL2013PTC035127,RAIHAN HEALTHCARE PRIVATE LIMITED,Eratupetta,28-10-2024,"4,02,00,000",IBBI
U45400DL2008PLC183645,SUNSHINE INFRABUILD CORPORATION LIMITED,"Office situated at Shop No:-315-316, 3rd Floor ""National Corporate Park"" Ward No.15, Swami Atmanand ward, Raipur, Total Super Built- Up Area Of 2318 Sq. Ft In The Name Of Sunshine Infrabuild Corporation Ltd.",04-11-2024,"1,05,00,000",IBBI
U70101TZ2007PTC014098,Fauna Realtors Private Limited,"Aniaparanallur /Aniyabaranallur Village, Perungulam SRO, Tuticorin District.",25-10-2024,"2,63,17,547",IBBI
U45200TN2007PTC065282,GROUSE PROMOTERS PRIVATE LIMITED,"Umarikottai Village, Ottapidaram SRO, Tuticorin District.",25-10-2024,"2,03,53,522",IBBI
U45309TN2007PTC065279,Gulls Realtors Private Limited,"1.Sekkarakudi Village, Pudukottai SRO Tuticorin District, 2.Siggathakurichi Village, Murapanadu SRO, Tuticorin District.",25-10-2024,"37,13,400",IBBI
U70102TN2001PTC046825,JEFFSON UNIVERSAL LOGISTICS PRIVATE LIMITED,"1.Varthagareddypatti Village, Pudukottai SRO, Tuticorin District, 2. Mudivaithanenthal Village, Pudukottai SRO, Tuticorin District.",25-10-2024,"3,38,15,450",IBBI
U45200TN2007PTC065196,MILLER BUILDERS PRIVATE LIMITED,"1.Ellainayakanpatti Village, Murappanadu SRO Palayamkottai District, 2.Varthagareddipattai Village, Pudukottai SRO, Tuticorin District.",25-10-2024,"56,68,200",IBBI
U70101TN2007PTC064564,SELVA DEVELOPERS PRIVATE LIMITED,"Thimmarajapuram Village, Pudukottai SRO, Tuticorin District.",25-10-2024,"39,22,200",IBBI
U70101TN2007PTC064646,DUBLIN PROMOTERS PRIVATE LIMITED,"Vadakku Karasseri Village, Murapanadu SRO, Tuticorin District.",25-10-2024,"2,66,74,200",IBBI
U70101TN2007PTC064685,SHAFT DEVELOPERS PRIVATE LIMITED,"Thimmaraja Puram Village, Pudukkottai SRO, Tuticorin District.",25-10-2024,"35,91,000",IBBI
U70101TZ2007PTC014103,SEASTAR REALTORS PRIVATE LIMITED,"Anniyaparanallur Village, Perugulam SRO, Tuticorin District.",25-10-2024,"1,70,75,936",IBBI
U70101TN2007PTC064669,VENUE PROMOTERS PRIVATE LIMITED,"Vadakku Karasseri Village, Murappanadu SRO, Tuticorin District",25-10-2024,"2,89,73,213",IBBI
U45200TN2007PTC065213,NAVIGATOR CREATORS PRIVATE LIMITED,"Vadakku Karasseri Village, Murappanadu SRO, Tuticorin District",25-10-2024,"48,06,000",IBBI
U45200TN2007PTC065212,VENUE DEVELOPERS PRIVATE LIMITED,"Thalavaipuram Village, Pudukottai SRO,Tuticorin District.",25-10-2024,"1,43,77,770",IBBI
U70101TN2007PTC064676,NAVIGATOR DEVELOPERS PRIVATE LIMITED,"Vadakku Karasseri Village, Murappanadu SRO, Tuticorin District",25-10-2024,"70,66,800",IBBI
U70101TN2007PTC064677,SHAFT PROMOTERS PRIVATE LIMITED,"Vadakku Karasseri Village, Murappanadu SRO, Tuticorin District.",25-10-2024,"2,71,00,370",IBBI
U70101TN2007PTC064645,PRISTINE PROMOTERS PRIVATE LIMITED,"Vadakkukaraseri Village, Murappanadu SRO, Tuticorin District.",25-10-2024,"2,64,22,235",IBBI
U70101TZ2007PTC014099,PORPOISE REALTORS PRIVATE LIMITED,"Aniaparanallur /Aniyabaranallur Village, Perungulam SRO, Tuticorin District",25-10-2024,"24,46,782",IBBI
U70101TN2007PTC065407,Nellai Realtors Private Limited,"Aniaparanallur /Aniyabaranallur Village, Perungulam SRO, Tuticorin District.",25-10-2024,"2,72,65,787",IBBI
U70101TZ2007PTC014100,Camel Shelters Private Limited,"Aniaparanallur /Aniyabaranallur Village, Perungulam SRO, Tuticorin District.",25-10-2024,"81,63,453",IBBI
U70101TZ2007PTC014101,DAFFODIL SHELTERS PRIVATE LIMITED,"Aniaparanallur /Aniyabaranallur Village, Perungulam SRO, Tuticorin District.",25-10-2024,"1,77,30,717",IBBI
U27310MH2011PTC222526,VINDHYAVASINI STEEL PRODUCTS PRIVATE LIMITED,"Plot No-J-62, In Additional Murbad Industrial Area, Village- Kudavali, Tal. - Murbad, District-Thane, Mumbai.",25-10-2024,"4,78,43,055",IBBI
U27100WB2009PTC138888,DANLA METALIKS PRIVATE LIMITED,"Mouza – Danla, Kisam – Gharabari, P.S. – Kanjipani (now Nayakote), P.S. No. – 62, Keonjhar, Sub-Registrar – Telkoi, Dist. – Keonjhar, Odisha",28-10-2024,"27,55,000",IBBI
U50300RJ2011PTC034231,Nirmal Cars Private Limited,"E-12 (B) V K I AREA , JAIPUR, Rajasthan, India - 302013",21-10-2024,"5,00,000",IBBI
U40300AP2009PTC063799,AVNI ENERGY SOLUTIONS PVT LTD,"warehouse, kengeri hobli , Bangalore-74",01-10-2024,"9,30,800",IBBI
U85190MH2014PTC253002,WAY 2 HELATH DIAGNOSITCS PRIVATE LIMITED,at various place in mumbai,26-10-2024,"1,09,35,000",IBBI
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Mangaluru, Udupi, Kumta, Villuupuram, Panruti",28-10-2024,"32,00,00,000",IBBI
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Mangaluru, Udupi, Kumta, Villuupuram, Panruti",28-10-2024,"24,00,00,000",IBBI
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Mangaluru, Karnataka",28-10-2024,"1,77,00,000",IBBI
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Karkala, Karnataka",28-10-2024,"1,40,00,000",IBBI
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Kumta, Karnataka",28-10-2024,"90,00,000",IBBI
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Karwara Subdistrict,, Uttar Kannada, Karnataka",28-10-2024,"3,40,00,000",IBBI
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Shakti Nagar, Mangaluru, Karnataka",28-10-2024,"1,19,00,000",IBBI
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Villupuram, Tamil Nadu",28-10-2024,"1,38,00,000",IBBI
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Panruti, Cuddalore District Tamil Nadu",28-10-2024,"65,00,000",IBBI
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Baikampady, Mangaluru Karnataka",29-10-2024,"4,37,00,000",IBBI
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Baikampady, Mangaluru, Karnataka",29-10-2024,"5,08,00,000",IBBI
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Udupi Taluk, Karnataka",29-10-2024,"4,07,00,000",IBBI
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Uttara Kannada District, Karnataka",29-10-2024,"3,55,00,000",IBBI
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Baikampady, Mangaluru Karnataka",29-10-2024,"27,00,000",IBBI
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Baikampady, Mangaluru, Karnataka",29-10-2024,"58,00,000",IBBI
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Udupi Taluk, Karnataka",29-10-2024,"67,00,000",IBBI
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Baikampady, Mangaluru Karnataka",29-10-2024,"4,10,00,000",IBBI
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Baikampady, Mangaluru, Karnataka",29-10-2024,"4,50,00,000",IBBI
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Udupi Taluk , Karnataka",29-10-2024,"3,40,00,000",IBBI
L26914MH2002PLC135548,EURO CERAMICS LIMITED,at Bhachau Dist- Kutchh (Gujarat),18-10-2024,"2,42,76,000",IBBI
U85320KL1995PLC008998,SREE SANKARA COMMUNITY FOR AYURVEDA CONSCIOUSNESS LIMITED,"Anakkara Village Idukki district, Kerala. Near Thekkady , factory buildings etc Perunna, Changanacheery Kottayam dst , Kerala",21-10-2024,"36,96,79,000",IBBI
U40100TG2005PLC045445,LANCO VIDARBHA THERMAL POWER LIMITED,"Near Wardha, Maharashtra",30-10-2024,"2,50,98,49,100",IBBI
U52100HR2011PTC043937,SPGGLOBAL DISTRIBUTION PRIVATE LIMITED,"B-363-364and 365 NIT Faridabad, Haryana",25-10-2024,"65,70,450",IBBI
U45400DL2008PTC181118,AVJ Infrastructure Private Limited,"Offers are invited for assignment/transfer of not readily realizable assets of AVJ INFRASTRUCTURE PVT LTD (in liquidation) {being Disputed assets” being the Stock of Sand lying at Odhri / Financial Assets / Loans and Advances/ Debtors / other Receivables/ Hypothecation of book debts (as reflected in the audited Balance Sheet of the Corporate debtor)/ remaining debtors/receivables and Assets underlying Avoidance Applications filed with Hon’ble NCLT which are being considered as Not Readily Realizable Assets}, under Regulation 37A of IBBI Liquidation Process Regulations, 2016 (Within ambit of IBC, 2016) on “AS IS WHERE IS, AS IS WHAT IS, WHATEVER THERE IS AND WITHOUT RECOURSE BASIS’’ Copyright © 2024",28-10-2024,0,IBBI
U45400DL2008PTC181118,AVJ Infrastructure Private Limited,"Offers are invited for assignment/transfer of not readily realizable assets of AVJ INFRASTRUCTURE PVT LTD (in liquidation) {being Disputed assets” being the Stock of Sand lying at Odhri / Financial Assets / Loans and Advances/ Debtors / other Receivables/ Hypothecation of book debts (as reflected in the audited Balance Sheet of the Corporate debtor)/ remaining debtors/receivables and Assets underlying Avoidance Applications filed with Hon’ble NCLT which are being considered as Not Readily Realizable Assets}, under Regulation 37A of IBBI Liquidation Process Regulations, 2016 (Within ambit of IBC, 2016) on “AS IS WHERE IS, AS IS WHAT IS, WHATEVER THERE IS AND WITHOUT RECOURSE BASIS’’ Copyright © 2024",28-10-2024,0,IBBI
U01119MH2005PTC245062,Datta Krupa Roller Flour Mill Private Limited,"Plot No. C, 32-34 MIDC, Parbhani - 431401, Maharashtra, India",14-10-2024,"5,52,60,709",IBBI
U74120MH2012PTC230510,Oneworld Industries Private Limited,MUMBAI,26-10-2024,"6,50,00,000",IBBI
U01403WB2010PTC154589,VISWATMA MERCHANDISE PRIVATE LIMITED,"P.S. Kaliyaganj, Dist Uttar Dinajpur, W.B.",25-10-2024,"1,45,70,795",IBBI
U15500TN2013PTC090649,GONGLU AGRO PRIVATE LIMITED,"Factory Land and Building, 3 flats at Vani village and 4 flats and one commercial space at Pimpalgaon Baswant, Nashik, Maharashtra.",30-09-2024,"18,90,00,000",IBBI
U34999PN1998PLC012981,M.P. Enterprises and Associates  Ltd.,"Pune, Mumbai, Thane, Dombivali, Bhiwandi, kalyan, Mankoli Raigarh",25-10-2024,"18,74,19,700",IBBI
L17299MH2006PLC163133,Ashapura Intimates Fashion Limited,Bhiwandi,19-10-2024,"21,30,00,000",IBBI
U74140GJ2013PTC074619,Octagon Communications Private Limited,"Ahmedabad, Gujarat, India",21-10-2024,"90,00,000",IBBI
U33201MH2006PLC159950,JANTA GLASS LIMITED,,17-10-2024,0,IBBI
U63090WB2004PLC099002,KAUSHIK GLOBAL LOGISTICS LIMITED,"KOLKATA, MAHESHTALA, DOMJUR, ALAMPUR, RABINDRANAGAR",25-10-2024,"6,94,40,429.00",IBBI
U17110GJ1997PLC033075,RASHMI YARNS LIMITED,Plots of land i.e Plot 46 and Plot 47B together at Karanj Village,14-10-2024,"92,00,000",IBBI
U51909DL2019PTC354266,LAGROWTH ASSOCIATES PRIVATE LIMITED,Delhi,21-10-2024,"10,32,76,250",IBBI
U70109KA2010PTC055085,Shri Diya Projects Private Limited,"Sarjapura Village, Sarjapura Hobli, Anekal Taluk, Bangalore, Karnataka",12-10-2024,"26,67,39,200",IBBI
U29190MH1992PTC065241,GOODDAY VENTURES INDIA PVT LTD,"Wanowrie, Pune",22-10-2024,"4,54,04,437",IBBI
U74110MH2015PTC269395,Ultimo Fabrics Private Limited,"Office No. 1,2, 3 & 4 at 9th Floor, Solaris Building, D-Wing, Opp L & T Gate No. 6, Saki Vihar Road, Andheri (East), Mumbai-400072",14-10-2024,"36,00,000",IBBI
L21029PY1991PLC000730,KARUR K.C.P PACKKAGINGS LIMITED,Maynur and Pollachi Factories Tamil Nadu,05-10-2024,"1,46,50,00,000",IBBI
U17290GJ2005PTC046386,DNB IMPEX PRIVATE LIMITED,"All the piece and parcel of land & building situated at Plot No.18/A/B/C, Block No. 205 & 219, Saheli Industrial Estate, Vill: Karanj, Tal: Mandvi Surat.",18-10-2024,"1,99,00,000",IBBI
U17290GJ2005PTC046386,DNB IMPEX PRIVATE LIMITED,"RESIDENTIAL FLAT situated at Flat No. 101 at Kedar Kunj Society, Adajan, Surat-395009.",18-10-2024,"17,10,000",IBBI
U17290GJ2005PTC046386,DNB IMPEX PRIVATE LIMITED,"RESIDENTIAL FLAT situated at Flat No. 301 at Kedar Kunj Society, Adajan, Surat-395009.",18-10-2024,"17,10,000",IBBI
U17290GJ2005PTC046386,DNB IMPEX PRIVATE LIMITED,"RESIDENTIAL FLAT situated at Flat No. 304 at Kedar Kunj Society, Adajan, Surat-395009.",18-10-2024,"17,10,000",IBBI
U17290GJ2005PTC046386,DNB IMPEX PRIVATE LIMITED,"RESIDENTIAL FLAT situated at Flat No. 401 at Kedar Kunj Society, Adajan, Surat-395009.",18-10-2024,"17,10,000",IBBI
U17290GJ2005PTC046386,DNB IMPEX PRIVATE LIMITED,"PLANT & MACHINERY Plant & Machinery lying at Plot No.18/A/B/C, Block No. 205 & 219, Saheli Industrial Estate, Vill: Karanj,Tal:Mandvi Surat",18-10-2024,"7,00,000",IBBI
U55102KL1998PLC012533,SREE BHADRA PARKS AND RESORTS LIMITED,"Kanyakumari Township, Kottaram SRO, Agasteeswara Village, Agasteeswara Panchayat, Kottaram Sub District, Kanyakumari Dist, Tamil Nadu.",14-10-2024,"2,30,36,400",IBBI
U74210AS2007PTC008539,Nayak Infrastructure Private Limited,"ASSAM (Location- Kukurmara, Lumding, Dhanseri)",16-10-2024,"1,63,55,468",IBBI
U74210AS2007PTC008539,Nayak Infrastructure Private Limited,"Bairabi, Bridge No. 17, Rajtali, Mizoram",16-10-2024,"4,01,21,097",IBBI
U74210AS2007PTC008539,Nayak Infrastructure Private Limited,"Location: Dungarpur, Rajasthan",16-10-2024,"53,66,250",IBBI
U74210AS2007PTC008539,Nayak Infrastructure Private Limited,"Palatana, Kalachara, Siddhiashram, Ankhaura Road, Debtila, Udaipur, Tripura",16-10-2024,"2,17,59,744",IBBI
U74999TN1997PTC038400,NUCLEUS SATELLITE COMMUNICATIONS (MADRAS) PRIVATE LIMITED,"Sricity Plot No 465, Citrus Drive, Mopurupalli, Varadhiahpalem(M), Chittoor District, Andhra Pradesh-517541",23-10-2024,"13,50,00,000",IBBI
U36911TN2006PTC058595,Kanishk Gold Private Limited,"All the piece and parcel of land admeasuring 1 acre and 26 cents comprised in Survey No. 98/2(Full Field) situated in the Revenue Village of Pidarithangal, Poonamallee Taluk, Thiruvallur District and lying within the Sub- Registration District of Poonamallee. Belonging to M/s. Kanishk Gold Pvt. Ltd. under Doc. No.5058/2016 dated 29.12.2016. Mortgaged to SBI Consortium under Memorandum of Deposit of Title Deeds bearing Document No.6/2017 dated 02.01.2017",09-10-2024,"1,95,51,000",IBBI
U36911TN2006PTC058595,Kanishk Gold Private Limited,"All the piece and parcel of vacant land admeasuring 1 acre and 48 acres comprised in Old Survey No.41, New Survey No.41/1, situated at Kolappancheri Village in Poonamalle Taluk, Thiruvallur District. Bounded on the North by : Property belonging to Mr.Palani, South by : Survey No.41 land being balanced sold to Mr. Srinath, East by: Pattai, West by : Property belonging to Mr.Palani. Lying within the Registration District of Thiruvallur and Sub Registration of Poonamallee. Belonging to M/s. Kanishk Gold Pvt. Ltd. under Doc. No.5058/2016 dated 29.12.2016. Mortgaged to SBI Consortium under Memorandum of Deposit of Title Deeds bearing Document No.6/2017 dated 02.01.2017.",09-10-2024,"1,22,91,679",IBBI
